 "Test Predictions" Actuals Date
1552 4.7409005 3 2022-04-26
1553 4.7773576 4 2022-04-27
1554 4.8444023 4 2022-04-28
1555 4.850409 14 2022-04-29
1556 5.3572135 6 2022-04-30
1557 5.160625 14 2022-05-01
1558 5.5025873 4 2022-05-02
1559 5.1637063 10 2022-05-03
1560 5.458534 4 2022-05-04
1561 5.2061152 4 2022-05-05
1562 5.146426 7 2022-05-06
1563 5.3235397 4 2022-05-07
1564 5.161896 6 2022-05-08
1565 5.2637043 6 2022-05-09
1566 5.286102 8 2022-05-10
1567 5.4230328 6 2022-05-11
1568 5.383907 5 2022-05-12
1569 5.3324594 2 2022-05-13
1570 5.074522 3 2022-05-14
1571 5.0441284 5 2022-05-15
1572 5.178844 3 2022-05-16
1573 5.027646 3 2022-05-17
1574 4.9638104 8 2022-05-18
1575 5.291288 8 2022-05-19
1576 5.395598 4 2022-05-20
1577 5.2051187 2 2022-05-21
1578 4.977005 2 2022-05-22
1579 4.892807 7 2022-05-23
1580 5.2238927 2 2022-05-24
1581 4.9049516 1 2022-05-25
1582 4.7205443 7 2022-05-26
1583 5.123502 1 2022-05-27
1584 4.7056417 6 2022-05-28
1585 5.026751 3 2022-05-29
1586 4.842445 6 2022-05-30
1587 5.037684 8 2022-05-31
1588 5.2063513 5 2022-06-01
1589 5.0867476 6 2022-06-02
1590 5.1556754 3 2022-06-03
1591 4.9457474 7 2022-06-05
1592 5.1915402 8 2022-06-06
1593 5.310909 2 2022-06-07
1594 4.926637 9 2022-06-08
1595 5.3216114 4 2022-06-09
1596 5.102092 6 2022-06-10
1597 5.2062283 8 2022-06-11
1598 5.3512335 1 2022-06-12
1599 4.8764668 5 2022-06-13
1600 5.0906215 7 2022-06-14
1601 5.256371 1 2022-06-15
1602 4.8169007 3 2022-06-16
1603 4.874471 5 2022-06-17
1604 5.013435 1 2022-06-18
1605 4.6786656 7 2022-06-19
1606 5.074222 8 2022-06-20
1607 5.2238297 1 2022-06-21
1608 4.7613654 1 2022-06-22
1609 4.649838 4 2022-06-23
1610 4.8462577 4 2022-06-24
1611 4.864829 2 2022-06-25
1612 4.703316 1 2022-06-26
1613 4.55886 12 2022-06-27
1614 5.219498 3 2022-06-28
1615 4.842816 7 2022-06-29
1616 5.0986094 6 2022-06-30
